ID_Funcionario,Departamento,Nivel_Acesso,Data_Hora,Arquivo_Acessado,IP_Origem,Pais
FUNC218,RH,Estagiario,2026-04-03 21:28:49,folha_pagamento.pdf,145.169.248.31,Brasil
FUNC800,RH,Estagiario,2026-04-16 21:43:49,relatorio_mensal.xlsx,155.248.119.84,EUA
FUNC584,Vendas,Diretor,2026-03-23 19:18:49,lista_clientes.csv,33.7.6.2,Brasil
FUNC896,RH,Analista,2026-03-22 01:16:49,planejamento_estrategico.pptx,19.74.223.101,China
FUNC895,Financeiro,Diretor,2026-04-17 21:27:49,planejamento_estrategico.pptx,127.76.138.107,Brasil
FUNC393,TI,Analista,2026-04-04 21:50:49,folha_pagamento.pdf,170.234.21.56,Brasil
FUNC262,RH,Estagiario,2026-04-03 09:40:49,codigo_fonte.git,49.178.80.212,China
FUNC677,Vendas,Diretor,2026-04-02 03:09:49,codigo_fonte.git,107.185.16.253,EUA
FUNC499,TI,Estagiario,2026-04-04 09:45:49,planejamento_estrategico.pptx,164.223.179.185,Brasil
FUNC929,Financeiro,Analista,2026-04-09 21:38:49,relatorio_mensal.xlsx,127.117.80.7,EUA
FUNC868,Operacoes,Analista,2026-03-26 01:39:49,codigo_fonte.git,240.35.248.6,Brasil
FUNC425,Financeiro,Gerente,2026-04-02 19:32:49,codigo_fonte.git,177.68.147.182,Brasil
FUNC284,RH,Gerente,2026-03-25 18:05:49,planejamento_estrategico.pptx,231.49.233.249,Brasil
FUNC561,Financeiro,Analista,2026-04-08 04:54:49,lista_clientes.csv,106.175.99.173,Brasil
FUNC543,RH,Estagiario,2026-04-18 00:35:49,lista_clientes.csv,38.218.75.176,China
FUNC729,RH,Estagiario,2026-03-31 10:21:49,lista_clientes.csv,51.3.55.100,China
FUNC873,RH,Estagiario,2026-04-18 11:55:49,relatorio_mensal.xlsx,22.34.99.78,Russia
FUNC215,Vendas,Estagiario,2026-04-13 05:11:49,lista_clientes.csv,124.60.124.106,EUA
FUNC795,Operacoes,Analista,2026-03-30 00:39:49,planejamento_estrategico.pptx,188.246.197.116,Brasil
FUNC232,Financeiro,Analista,2026-04-14 11:42:49,planejamento_estrategico.pptx,144.109.18.248,Russia
FUNC128,RH,Gerente,2026-04-10 15:34:49,lista_clientes.csv,24.167.52.82,Brasil
FUNC274,Financeiro,Diretor,2026-04-01 17:46:49,lista_clientes.csv,227.8.67.54,Brasil
FUNC282,RH,Diretor,2026-04-15 22:46:49,lista_clientes.csv,10.196.5.30,Brasil
FUNC969,Operacoes,Gerente,2026-04-14 09:55:49,lista_clientes.csv,103.231.69.38,Brasil
FUNC394,Financeiro,Diretor,2026-04-01 14:26:49,relatorio_mensal.xlsx,76.255.133.174,Brasil
FUNC477,Financeiro,Diretor,2026-03-31 10:31:49,planejamento_estrategico.pptx,74.230.61.181,EUA
FUNC793,Vendas,Analista,2026-03-29 12:51:49,folha_pagamento.pdf,208.98.47.62,China
FUNC499,Vendas,Estagiario,2026-04-19 05:37:49,relatorio_mensal.xlsx,14.77.156.18,China
FUNC628,Financeiro,Analista,2026-04-09 00:33:49,relatorio_mensal.xlsx,47.80.67.68,Brasil
FUNC748,Operacoes,Gerente,2026-04-03 00:15:49,codigo_fonte.git,229.29.249.206,Brasil
FUNC429,Vendas,Estagiario,2026-04-12 04:18:49,lista_clientes.csv,254.9.112.176,Brasil
FUNC365,RH,Estagiario,2026-03-28 05:54:49,folha_pagamento.pdf,92.30.72.204,EUA
FUNC414,Operacoes,Diretor,2026-04-07 11:51:49,planejamento_estrategico.pptx,191.135.243.39,China
FUNC791,RH,Analista,2026-03-24 17:29:49,planejamento_estrategico.pptx,70.205.228.234,EUA
FUNC363,TI,Gerente,2026-04-01 07:44:49,folha_pagamento.pdf,254.95.155.205,Brasil
FUNC290,Financeiro,Analista,2026-04-18 08:52:49,folha_pagamento.pdf,186.253.180.181,Brasil
FUNC532,TI,Gerente,2026-04-15 15:06:49,relatorio_mensal.xlsx,6.217.205.149,Russia
FUNC530,Operacoes,Diretor,2026-04-13 19:00:49,folha_pagamento.pdf,24.185.43.36,EUA
FUNC464,Financeiro,Diretor,2026-04-04 07:27:49,relatorio_mensal.xlsx,123.17.96.121,Brasil
FUNC938,Operacoes,Diretor,2026-04-05 13:02:49,relatorio_mensal.xlsx,129.19.169.123,Brasil
FUNC644,Financeiro,Analista,2026-04-05 07:35:49,relatorio_mensal.xlsx,54.144.168.74,Brasil
FUNC155,Financeiro,Estagiario,2026-04-17 16:17:49,lista_clientes.csv,174.185.129.202,Brasil
FUNC487,Financeiro,Diretor,2026-04-10 23:58:49,codigo_fonte.git,134.172.66.162,EUA
FUNC799,Financeiro,Analista,2026-03-20 04:47:49,lista_clientes.csv,55.123.22.26,China
FUNC173,Operacoes,Gerente,2026-03-23 22:37:49,planejamento_estrategico.pptx,187.170.79.42,Russia
FUNC570,RH,Analista,2026-04-14 11:59:49,planejamento_estrategico.pptx,117.160.52.181,Russia
FUNC520,Financeiro,Gerente,2026-04-06 02:53:49,relatorio_mensal.xlsx,103.162.58.148,Russia
FUNC252,Financeiro,Diretor,2026-04-12 21:25:49,codigo_fonte.git,100.86.91.64,Russia
FUNC743,RH,Gerente,2026-03-26 23:43:49,codigo_fonte.git,172.54.77.19,Brasil
FUNC258,Operacoes,Diretor,2026-04-06 18:57:49,relatorio_mensal.xlsx,144.31.229.249,Russia
FUNC937,Operacoes,Estagiario,2026-04-04 07:42:49,folha_pagamento.pdf,167.138.57.185,Brasil
FUNC433,RH,Gerente,2026-04-12 13:14:49,planejamento_estrategico.pptx,45.215.66.121,Brasil
FUNC585,TI,Estagiario,2026-03-31 01:26:49,relatorio_mensal.xlsx,79.44.186.32,Brasil
FUNC839,Vendas,Analista,2026-03-27 09:32:49,lista_clientes.csv,162.56.187.244,Brasil
FUNC150,RH,Estagiario,2026-04-05 10:20:49,relatorio_mensal.xlsx,234.74.240.53,Brasil
FUNC577,Vendas,Estagiario,2026-04-02 20:23:49,folha_pagamento.pdf,23.63.238.164,Russia
FUNC718,RH,Gerente,2026-04-03 19:48:49,codigo_fonte.git,90.241.239.118,Brasil
FUNC649,TI,Diretor,2026-04-05 03:52:49,folha_pagamento.pdf,200.91.207.225,Brasil
FUNC455,Financeiro,Analista,2026-04-11 13:52:49,relatorio_mensal.xlsx,65.67.177.82,Brasil
FUNC469,TI,Estagiario,2026-03-25 11:39:49,codigo_fonte.git,204.125.233.224,Brasil
FUNC811,Financeiro,Analista,2026-04-10 06:00:49,folha_pagamento.pdf,4.212.11.184,Russia
FUNC350,Vendas,Estagiario,2026-03-24 10:39:49,relatorio_mensal.xlsx,227.1.117.183,EUA
FUNC422,TI,Diretor,2026-04-02 15:09:49,codigo_fonte.git,161.222.62.223,China
FUNC341,Financeiro,Diretor,2026-04-09 11:25:49,planejamento_estrategico.pptx,152.179.185.112,Russia
FUNC901,Financeiro,Diretor,2026-03-24 02:31:49,relatorio_mensal.xlsx,99.149.137.22,Russia
FUNC943,Vendas,Gerente,2026-03-28 19:40:49,planejamento_estrategico.pptx,165.105.77.119,Brasil
FUNC200,Financeiro,Diretor,2026-03-28 11:25:49,folha_pagamento.pdf,31.238.227.205,Russia
FUNC605,Vendas,Estagiario,2026-03-27 20:07:49,folha_pagamento.pdf,144.47.150.67,Russia
FUNC171,Financeiro,Analista,2026-03-30 19:14:49,codigo_fonte.git,9.254.129.252,Brasil
FUNC488,Vendas,Diretor,2026-04-05 20:09:49,planejamento_estrategico.pptx,255.100.69.180,Russia
FUNC555,Financeiro,Diretor,2026-04-13 10:02:49,folha_pagamento.pdf,18.178.182.74,Brasil
FUNC304,RH,Estagiario,2026-04-08 09:37:49,folha_pagamento.pdf,64.164.94.5,Russia
FUNC848,Operacoes,Analista,2026-04-19 08:25:49,planejamento_estrategico.pptx,40.1.202.20,EUA
FUNC287,Financeiro,Diretor,2026-04-02 09:35:49,relatorio_mensal.xlsx,190.25.229.187,Russia
FUNC560,Financeiro,Analista,2026-03-26 07:57:49,planejamento_estrategico.pptx,219.180.46.171,Brasil
FUNC551,TI,Analista,2026-04-06 06:09:49,codigo_fonte.git,103.233.18.7,Brasil
FUNC364,TI,Gerente,2026-04-04 13:13:49,lista_clientes.csv,68.230.7.40,Russia
FUNC185,Financeiro,Diretor,2026-04-11 07:46:49,codigo_fonte.git,201.190.144.15,Brasil
FUNC889,Vendas,Gerente,2026-04-04 18:42:49,lista_clientes.csv,164.166.15.100,Russia
FUNC953,Vendas,Gerente,2026-03-27 11:18:49,codigo_fonte.git,38.19.226.176,Brasil
FUNC964,TI,Analista,2026-04-16 16:32:49,relatorio_mensal.xlsx,81.117.188.107,Brasil
FUNC134,Operacoes,Estagiario,2026-04-05 02:15:49,relatorio_mensal.xlsx,90.34.1.202,China
FUNC526,TI,Analista,2026-04-18 21:52:49,relatorio_mensal.xlsx,230.215.74.164,EUA
FUNC283,TI,Diretor,2026-03-25 19:32:49,planejamento_estrategico.pptx,8.131.142.63,Brasil
FUNC989,Operacoes,Diretor,2026-04-04 15:43:49,folha_pagamento.pdf,41.190.141.55,Brasil
FUNC137,Financeiro,Gerente,2026-04-17 13:02:49,folha_pagamento.pdf,205.122.38.152,Brasil
FUNC468,RH,Estagiario,2026-03-24 18:07:49,relatorio_mensal.xlsx,110.157.138.73,Brasil
FUNC389,Financeiro,Gerente,2026-04-05 09:48:49,relatorio_mensal.xlsx,208.161.29.66,EUA
FUNC241,Financeiro,Gerente,2026-04-07 18:22:49,codigo_fonte.git,223.78.2.161,Brasil
FUNC384,Operacoes,Analista,2026-04-18 12:54:49,codigo_fonte.git,203.246.25.96,EUA
FUNC812,Financeiro,Estagiario,2026-04-01 20:57:49,planejamento_estrategico.pptx,164.196.212.219,Brasil
FUNC339,Financeiro,Gerente,2026-03-22 19:08:49,relatorio_mensal.xlsx,131.131.194.12,Brasil
FUNC631,RH,Estagiario,2026-04-16 02:38:49,lista_clientes.csv,225.65.139.40,Russia
FUNC919,Operacoes,Estagiario,2026-04-02 14:36:49,codigo_fonte.git,180.159.84.90,Brasil
FUNC851,RH,Diretor,2026-04-19 11:56:49,planejamento_estrategico.pptx,33.65.66.139,China
FUNC130,RH,Estagiario,2026-04-16 03:39:49,planejamento_estrategico.pptx,122.179.143.32,China
FUNC940,Operacoes,Gerente,2026-04-07 06:18:49,folha_pagamento.pdf,216.209.67.22,Russia
FUNC420,RH,Diretor,2026-04-13 17:06:49,lista_clientes.csv,206.204.229.243,EUA
FUNC998,TI,Analista,2026-03-30 15:45:49,relatorio_mensal.xlsx,19.17.253.36,Russia
FUNC302,RH,Diretor,2026-03-31 07:19:49,folha_pagamento.pdf,188.89.91.92,EUA
FUNC677,Financeiro,Estagiario,2026-04-10 16:21:49,folha_pagamento.pdf,228.178.88.34,Brasil
FUNC378,RH,Estagiario,2026-04-10 15:16:49,folha_pagamento.pdf,212.33.77.76,China
FUNC944,Operacoes,Diretor,2026-04-13 10:38:49,codigo_fonte.git,179.225.89.106,Brasil
FUNC802,TI,Analista,2026-03-22 22:06:49,folha_pagamento.pdf,241.48.138.118,EUA
FUNC418,Operacoes,Gerente,2026-04-19 10:48:49,folha_pagamento.pdf,214.164.225.95,Russia
FUNC873,Vendas,Estagiario,2026-04-08 06:12:49,lista_clientes.csv,40.47.111.95,China
FUNC217,Operacoes,Estagiario,2026-04-04 02:51:49,codigo_fonte.git,90.129.60.150,Brasil
FUNC160,TI,Diretor,2026-04-12 03:13:49,lista_clientes.csv,220.245.190.215,Brasil
FUNC245,Operacoes,Diretor,2026-03-26 03:36:49,relatorio_mensal.xlsx,203.8.142.66,Brasil
FUNC361,RH,Diretor,2026-04-16 15:47:49,relatorio_mensal.xlsx,245.202.114.163,Brasil
FUNC857,Financeiro,Estagiario,2026-04-05 16:17:49,lista_clientes.csv,253.246.1.41,Russia
FUNC406,Vendas,Analista,2026-04-17 04:04:49,codigo_fonte.git,168.17.120.24,Brasil
FUNC825,Vendas,Estagiario,2026-04-19 17:51:49,relatorio_mensal.xlsx,67.112.20.135,Brasil
FUNC828,Financeiro,Analista,2026-03-20 01:38:49,lista_clientes.csv,187.44.70.39,EUA
FUNC687,TI,Analista,2026-04-11 16:33:49,relatorio_mensal.xlsx,73.162.190.211,Russia
FUNC822,Vendas,Analista,2026-04-04 06:56:49,relatorio_mensal.xlsx,14.181.73.10,Brasil
FUNC901,Operacoes,Diretor,2026-03-28 05:10:49,relatorio_mensal.xlsx,181.18.254.158,Brasil
FUNC411,Operacoes,Diretor,2026-03-30 07:19:49,lista_clientes.csv,45.15.156.102,China
FUNC879,RH,Estagiario,2026-03-27 08:02:49,folha_pagamento.pdf,251.191.253.72,Brasil
FUNC915,Operacoes,Gerente,2026-04-08 16:49:49,relatorio_mensal.xlsx,203.42.57.220,EUA
FUNC271,TI,Estagiario,2026-04-09 17:03:49,planejamento_estrategico.pptx,164.112.231.168,Russia
FUNC738,Financeiro,Analista,2026-03-26 18:27:49,relatorio_mensal.xlsx,38.211.22.164,Brasil
FUNC149,Financeiro,Analista,2026-04-04 09:39:49,lista_clientes.csv,70.80.182.64,Russia
FUNC384,Vendas,Estagiario,2026-04-09 05:03:49,lista_clientes.csv,188.253.117.156,China
FUNC467,Operacoes,Estagiario,2026-04-15 23:38:49,codigo_fonte.git,188.16.68.154,China
FUNC788,TI,Estagiario,2026-04-08 20:53:49,lista_clientes.csv,46.184.237.55,Brasil
FUNC305,Vendas,Estagiario,2026-03-20 12:51:49,relatorio_mensal.xlsx,94.203.52.143,Brasil
FUNC638,Operacoes,Estagiario,2026-04-03 06:18:49,folha_pagamento.pdf,163.100.231.25,Brasil
FUNC257,RH,Diretor,2026-03-19 23:38:49,folha_pagamento.pdf,176.237.84.203,Brasil
FUNC477,RH,Diretor,2026-04-10 07:31:49,folha_pagamento.pdf,220.203.16.162,Brasil
FUNC327,Financeiro,Gerente,2026-03-29 03:25:49,folha_pagamento.pdf,91.158.83.135,Brasil
FUNC969,Financeiro,Estagiario,2026-04-09 22:58:49,folha_pagamento.pdf,140.45.102.145,Brasil
FUNC606,RH,Diretor,2026-04-08 10:33:49,lista_clientes.csv,89.63.201.42,China
FUNC549,Operacoes,Gerente,2026-04-06 06:25:49,relatorio_mensal.xlsx,241.140.94.164,Brasil
FUNC249,Operacoes,Diretor,2026-03-24 04:13:49,folha_pagamento.pdf,240.183.44.109,China
FUNC474,TI,Diretor,2026-03-21 18:39:49,lista_clientes.csv,117.124.235.88,EUA
FUNC797,Vendas,Gerente,2026-03-27 06:31:49,codigo_fonte.git,2.139.73.198,Brasil
FUNC481,RH,Gerente,2026-04-19 06:15:49,lista_clientes.csv,94.108.193.126,EUA
FUNC606,Vendas,Estagiario,2026-04-02 17:13:49,folha_pagamento.pdf,194.48.4.135,China
FUNC615,Vendas,Analista,2026-03-21 12:29:49,codigo_fonte.git,126.108.212.6,Brasil
FUNC930,Financeiro,Gerente,2026-04-12 08:42:49,folha_pagamento.pdf,150.58.225.68,Brasil
FUNC769,TI,Diretor,2026-03-27 05:58:49,lista_clientes.csv,7.209.55.211,Brasil
FUNC975,TI,Analista,2026-04-16 23:14:49,relatorio_mensal.xlsx,184.54.39.66,Brasil
FUNC145,TI,Estagiario,2026-03-31 02:04:49,codigo_fonte.git,169.255.25.205,Brasil
FUNC323,TI,Gerente,2026-04-10 19:16:49,lista_clientes.csv,148.79.140.103,Russia
FUNC982,Operacoes,Diretor,2026-04-18 16:39:49,lista_clientes.csv,11.204.197.153,Brasil
FUNC531,Operacoes,Estagiario,2026-04-04 17:19:49,folha_pagamento.pdf,9.99.54.26,Russia
FUNC867,TI,Gerente,2026-03-30 19:20:49,folha_pagamento.pdf,169.65.88.74,Russia
FUNC563,Operacoes,Gerente,2026-04-02 23:10:49,relatorio_mensal.xlsx,37.59.210.65,Brasil
FUNC756,Financeiro,Diretor,2026-04-05 06:49:49,codigo_fonte.git,29.164.90.188,Brasil
FUNC336,RH,Gerente,2026-04-08 10:51:49,codigo_fonte.git,133.25.247.64,Brasil
FUNC324,Vendas,Analista,2026-03-30 13:11:49,relatorio_mensal.xlsx,110.222.14.65,Brasil
FUNC477,RH,Estagiario,2026-04-01 04:57:49,folha_pagamento.pdf,186.56.231.165,Brasil
FUNC602,Operacoes,Gerente,2026-03-29 16:50:49,planejamento_estrategico.pptx,234.15.181.153,China
FUNC708,Operacoes,Estagiario,2026-04-14 08:19:49,codigo_fonte.git,44.29.14.118,Brasil
FUNC225,TI,Analista,2026-04-05 08:13:49,codigo_fonte.git,204.241.124.169,EUA
FUNC351,RH,Diretor,2026-04-07 17:07:49,lista_clientes.csv,200.255.170.255,China
FUNC301,TI,Estagiario,2026-04-02 22:23:49,folha_pagamento.pdf,250.127.176.132,Brasil
FUNC634,TI,Gerente,2026-03-25 13:45:49,planejamento_estrategico.pptx,58.50.232.146,China
FUNC614,Financeiro,Gerente,2026-04-08 20:25:49,codigo_fonte.git,226.100.178.120,EUA
FUNC356,TI,Analista,2026-04-05 14:10:49,relatorio_mensal.xlsx,169.105.23.6,Brasil
FUNC136,Vendas,Analista,2026-03-26 08:52:49,planejamento_estrategico.pptx,164.224.21.103,China
FUNC809,Financeiro,Gerente,2026-03-22 10:57:49,planejamento_estrategico.pptx,70.212.41.39,China
FUNC822,Financeiro,Estagiario,2026-04-02 17:25:49,codigo_fonte.git,196.203.174.203,EUA
FUNC677,TI,Gerente,2026-04-18 07:13:49,folha_pagamento.pdf,70.39.51.246,Brasil
FUNC584,Operacoes,Diretor,2026-04-10 09:07:49,codigo_fonte.git,196.220.81.151,Brasil
FUNC873,Vendas,Diretor,2026-03-29 05:53:49,codigo_fonte.git,157.152.89.69,China
FUNC182,Vendas,Analista,2026-03-24 01:42:49,codigo_fonte.git,140.255.233.9,Brasil
FUNC190,Operacoes,Gerente,2026-03-31 18:07:49,folha_pagamento.pdf,250.224.10.161,EUA
FUNC958,Financeiro,Gerente,2026-04-04 13:25:49,folha_pagamento.pdf,194.180.81.162,EUA
FUNC726,Operacoes,Estagiario,2026-04-06 12:54:49,lista_clientes.csv,181.102.216.185,Brasil
FUNC642,Financeiro,Analista,2026-03-23 13:27:49,folha_pagamento.pdf,176.156.223.13,China
FUNC547,RH,Estagiario,2026-03-26 01:14:49,folha_pagamento.pdf,195.69.118.165,Brasil
FUNC483,RH,Analista,2026-04-19 00:31:49,relatorio_mensal.xlsx,179.219.196.71,Brasil
FUNC723,RH,Gerente,2026-04-04 14:37:49,folha_pagamento.pdf,142.104.6.207,Russia
FUNC797,Vendas,Gerente,2026-04-02 18:31:49,codigo_fonte.git,248.236.77.158,China
FUNC160,Financeiro,Analista,2026-04-07 13:15:49,lista_clientes.csv,206.166.123.164,Brasil
FUNC778,Operacoes,Gerente,2026-03-23 03:25:49,folha_pagamento.pdf,9.108.46.101,Brasil
FUNC347,Operacoes,Diretor,2026-03-24 22:14:49,lista_clientes.csv,27.118.195.240,EUA
FUNC310,Operacoes,Gerente,2026-03-29 01:02:49,folha_pagamento.pdf,231.89.72.37,Brasil
FUNC995,Vendas,Analista,2026-04-07 14:11:49,planejamento_estrategico.pptx,249.196.202.239,Russia
FUNC919,Operacoes,Estagiario,2026-03-23 10:15:49,relatorio_mensal.xlsx,4.196.214.64,China
FUNC217,RH,Estagiario,2026-04-04 20:37:49,relatorio_mensal.xlsx,37.243.77.242,EUA
FUNC410,RH,Analista,2026-04-02 12:55:49,relatorio_mensal.xlsx,238.137.126.64,China
FUNC203,TI,Analista,2026-04-19 10:00:49,codigo_fonte.git,114.11.242.225,Brasil
FUNC999,TI,Diretor,2026-04-01 14:36:49,lista_clientes.csv,49.162.14.217,EUA
FUNC427,Vendas,Diretor,2026-04-01 07:58:49,lista_clientes.csv,216.46.65.136,Brasil
FUNC913,Vendas,Gerente,2026-04-15 00:28:49,codigo_fonte.git,162.141.190.125,Brasil
FUNC859,Financeiro,Gerente,2026-04-17 12:31:49,codigo_fonte.git,236.145.174.102,EUA
FUNC237,TI,Gerente,2026-04-02 20:34:49,codigo_fonte.git,84.165.113.3,Brasil
FUNC354,Financeiro,Analista,2026-03-28 21:08:49,codigo_fonte.git,70.200.91.190,EUA
FUNC880,Financeiro,Estagiario,2026-04-12 14:26:49,lista_clientes.csv,80.8.88.177,Brasil
FUNC961,Vendas,Analista,2026-04-19 18:23:49,codigo_fonte.git,207.23.194.42,Russia
FUNC126,TI,Analista,2026-04-18 02:37:49,folha_pagamento.pdf,150.184.62.96,Brasil
FUNC409,Financeiro,Diretor,2026-04-16 00:41:49,folha_pagamento.pdf,78.55.138.254,Brasil
FUNC264,TI,Gerente,2026-04-09 10:12:49,planejamento_estrategico.pptx,120.139.59.204,Russia
FUNC144,RH,Estagiario,2026-04-08 16:59:49,codigo_fonte.git,54.71.68.135,EUA
FUNC747,RH,Analista,2026-03-22 23:15:49,folha_pagamento.pdf,8.207.50.193,Russia
FUNC871,Financeiro,Gerente,2026-03-22 00:47:49,planejamento_estrategico.pptx,89.188.204.127,Brasil
FUNC580,Financeiro,Diretor,2026-04-10 21:43:49,lista_clientes.csv,192.87.138.196,China
FUNC578,Vendas,Estagiario,2026-04-18 20:54:49,planejamento_estrategico.pptx,34.188.207.240,Brasil
FUNC147,Financeiro,Diretor,2026-04-13 02:43:49,lista_clientes.csv,187.60.231.174,Brasil
FUNC718,RH,Diretor,2026-04-03 16:32:49,folha_pagamento.pdf,236.195.118.62,Russia
FUNC182,Operacoes,Estagiario,2026-04-12 21:25:49,relatorio_mensal.xlsx,24.139.164.29,Brasil
FUNC380,Financeiro,Estagiario,2026-04-03 05:43:49,codigo_fonte.git,242.224.158.42,EUA
FUNC571,RH,Diretor,2026-04-08 00:52:49,planejamento_estrategico.pptx,39.204.192.227,Brasil
FUNC898,TI,Estagiario,2026-04-13 23:15:49,lista_clientes.csv,129.122.225.35,China
FUNC790,Vendas,Diretor,2026-04-02 12:57:49,folha_pagamento.pdf,217.35.85.74,Brasil
FUNC874,Operacoes,Estagiario,2026-04-09 18:12:49,lista_clientes.csv,245.171.109.167,Russia
FUNC103,Operacoes,Analista,2026-03-28 04:33:49,planejamento_estrategico.pptx,238.21.45.184,Russia
FUNC651,TI,Diretor,2026-04-17 17:47:49,relatorio_mensal.xlsx,240.168.185.187,Brasil
FUNC319,Financeiro,Estagiario,2026-04-12 13:52:49,folha_pagamento.pdf,212.191.158.151,Brasil
